subj,gender,vowel,f1,f2,f3
Speaker107,f,e,606.848423883218,2493.95627744854,3136.06819502421
Speaker107,f,e,572.481033967745,1409.80332699284,2743.17358244729
Speaker107,f,e,646.922303149447,2151.89208084375,3013.71312275075
Speaker107,f,e,606.217985187003,2283.41961820478,2863.41866062169
Speaker107,f,e,513.265098710846,2347.04455730187,3136.3009218181
Speaker107,f,ẽ,546.173294390626,2116.9112413932,2862.21127408417
Speaker107,f,ẽ,653.208824235883,2194.47672532789,2899.85688969544
Speaker107,f,e,578.653421384404,2393.04269031609,3046.78472827218
Speaker107,f,e,514.874455135346,2413.51661881016,3060.25428858255
Speaker107,f,e,483.989231873612,2390.18190311466,3022.47997467811
Speaker107,f,ẽ,773.375058009619,2254.39948936387,2985.5843827891
Speaker107,f,ẽ,739.399532417803,2270.27013204527,3096.75117478242
Speaker107,f,ẽ,685.132642032473,2313.28579790055,3093.48449448805
Speaker107,f,ɛ,492.400835458333,2298.18990019768,2880.8738662022
Speaker107,f,ɛ,489.63389036006,2270.12213643925,2965.79031665522
Speaker107,f,ɛ,512.453851021862,2332.57454059818,2836.88275047701
Speaker107,f,ɛ̃,647.307555654546,2351.87663564259,2937.552053231
Speaker107,f,ɛ̃,625.011015342065,2358.03688386321,3030.38458845731
Speaker107,f,ɛ̃,667.967113431903,2442.26710967419,3109.40232438814
Speaker107,f,ɛ,532.333089522212,2371.07813356815,2904.72149121805
Speaker107,f,ɛ,534.78484630259,2403.6185426969,2945.82451864148
Speaker107,f,ɛ,499.98984587324,2292.71709269294,2878.6985730732
Speaker107,f,ɛ̃,660.537373388436,2533.14872740848,3147.85586466727
Speaker107,f,ɛ̃,665.398784321499,2536.83821494806,3035.26299925679
Speaker107,f,ɛ̃,702.645281514874,2464.32691309045,2975.82874897608
Speaker107,f,ɛ,684.529692925077,2312.12255007156,3119.82508013028
Speaker107,f,ɛ,642.517144979176,2297.30319944787,3077.37323805124
Speaker107,f,ɛ,714.023255946997,2289.48551264291,3101.87740904347
Speaker107,f,ɛ,673.954434183756,1877.95055876322,2369.52169519867
Speaker107,f,ɛ,672.885308247868,1369.96324268569,2098.65381139268
Speaker107,f,ɛ,687.651856541341,1607.35665256752,1880.01601773768
Speaker107,f,ɛ̃,704.443466716097,1792.31570562021,2162.75143795944
Speaker107,f,ɛ̃,608.244969308357,1580.32407977567,2234.80780550655
Speaker107,f,ɛ̃,715.581680753904,1890.30183406712,2077.10744952483
Speaker107,f,ɛ,576.040353627507,2405.36779991524,3041.59699842267
Speaker107,f,ɛ,544.655433785152,2415.77743220251,3024.40172206071
Speaker107,f,ɛ,543.92734315624,2470.89035803444,3070.99904351491
Speaker107,f,ɛ̃,724.715520025948,2350.36156915634,3170.71550594477
Speaker107,f,ɛ̃,708.914143662832,2294.72263555653,2945.14368706863
Speaker107,f,ɛ̃,727.225627164373,2244.59430937573,2996.38756165792
Speaker107,f,ɛ,720.752720504731,1966.58171762783,2702.5072726715
Speaker107,f,ɛ,704.751789470194,2209.26845836091,3077.95504930436
Speaker107,f,ɛ,710.581869482102,2219.16993367164,3007.79034085054
Speaker107,f,ɛ̃,709.208555847977,2298.38139373213,3005.77342123073
Speaker107,f,ɛ̃,729.233216806198,2262.0393736772,2993.8772747868
Speaker107,f,ɛ̃,710.175323308703,2245.02478158286,2981.36484119604
Speaker107,f,ɨ,619.435577531672,1423.50384138263,2764.98413695222
Speaker107,f,ɨ,585.262917163085,1381.17118923193,2723.38613950957
Speaker107,f,ə̃,708.009837021126,1311.32837831507,3172.92538455284
Speaker107,f,ə̃,695.32061974604,1301.5354465284,3301.154551004
Speaker107,f,ə̃,689.281842734117,1309.45250086567,3034.13148127971
Speaker107,f,ɨ,685.784412152858,1546.17046305968,2862.04243093088
Speaker107,f,ɨ,756.514061960796,1723.8094812668,2725.17711416311
Speaker107,f,ɨ,768.61807607957,1735.90395030404,2937.74971207573
Speaker107,f,ə,643.073318158485,1209.2791556096,2840.76526196238
Speaker107,f,ə,682.254915076548,1250.37966828748,2880.67026303985
Speaker107,f,ə,591.184821109348,1057.18243126905,2691.99322054828
Speaker107,f,ə,763.096993825381,1344.4969769932,2847.81687509234
Speaker107,f,ə,723.195687364643,1299.59465851854,2998.9206369687
Speaker107,f,ə,767.564528059124,1295.2908249105,3056.14173632072
Speaker107,f,ə̃,625.723962068937,1286.2870297478,2347.37239385911
Speaker107,f,ə̃,658.5471167943,1232.24643483498,2650.6163098681
Speaker107,f,ə̃,728.351117552949,1504.97360471358,1807.15642925872
Speaker107,f,ə,686.615128950682,1254.47559526945,2951.42278934905
Speaker107,f,ə,681.987280656723,1253.3427319611,2951.51346732406
Speaker107,f,ə,714.257779040586,1287.10400892996,2945.8848441703
Speaker107,f,ɨ̃,687.58174879063,1255.42194621689,1716.38823994271
Speaker107,f,ɨ̃,673.997359802677,1255.32125764988,2286.01140975758
Speaker107,f,ɨ̃,711.117730740897,1253.49041725838,3031.58667287483
Speaker107,f,ə,687.375722506674,1500.82142981614,2917.9096374328
Speaker107,f,ə,696.638873849022,1419.86033169268,2927.60168226016
Speaker107,f,ə,683.288721036657,1423.23484194411,2972.53432202692
Speaker107,f,ə̃,775.80834440163,1485.74046100359,2913.5014598731
Speaker107,f,ə̃,739.042513192817,1496.99914280925,2932.87962401117
Speaker107,f,ə̃,687.007433081411,1533.62993851656,1965.2918990754
Speaker107,f,a,1024.3865803747,1511.00595019767,2434.9439461982
Speaker107,f,a,993.269670531305,1625.35054718335,2818.65562778275
Speaker107,f,a,920.483842454235,1558.99765703109,2658.52987385098
Speaker107,f,ã,1032.0180793806,1490.52029802375,2258.82522088864
Speaker107,f,ã,990.232407452483,1687.2498586614,2263.18336696283
Speaker107,f,ã,1152.31337743176,1460.32608072721,1532.01081963904
Speaker107,f,a,996.907055892371,1589.67433866849,3032.07057505339
Speaker107,f,a,979.16750051868,1559.31471962957,3011.35682743091
Speaker107,f,a,966.984017792617,1526.80462182785,3007.04876755426
Speaker107,f,ã,1024.76130242039,1493.92016410586,3439.99615092167
Speaker107,f,ã,1048.96120388024,1508.13380654699,3186.96123887347
Speaker107,f,ã,1095.69491551435,1475.06880708526,2410.32226509955
Speaker107,f,a,920.021811791499,1822.72180158988,2743.17561151007
Speaker107,f,a,935.112026899834,1739.60424406462,2745.26039465111
Speaker107,f,a,931.174484581878,1781.03037958871,2693.14132423963
Speaker107,f,ã,1050.35507255639,1557.45645386989,2938.43436551949
Speaker107,f,ã,1065.5299683073,1562.76200408643,2915.26588164675
Speaker107,f,ã,1127.00630668719,1590.1562566656,2820.21608526404
Speaker107,f,a,1060.3650008429,1481.81400827495,3121.89670487702
Speaker107,f,a,1070.70032861642,1425.30957094694,3133.86374739992
Speaker107,f,a,1133.55365638091,1443.05691851605,3302.83337242926
Speaker107,f,ã,881.783190156392,1349.2877897653,3455.8560429864
Speaker107,f,ã,1072.29228879,1386.69195897573,3247.47861429426
Speaker107,f,ã,980.202619365507,1351.84877352665,3001.50624320461
Speaker107,f,a,1004.67529483205,1628.45981403482,2763.25516066488
Speaker107,f,a,991.938843222078,1562.48447735418,2686.78170715647
Speaker107,f,a,1025.25289952681,1617.61799178716,2771.2177815242
Speaker107,f,ã,1068.02461913651,1608.71167712309,2912.57120356242
Speaker107,f,ã,792.495098271396,1581.04924344614,2767.30789818313
Speaker107,f,ã,917.810617900805,1626.13017808634,3283.36593728711
Speaker107,f,u,330.505555759346,945.485199714881,2616.27125253546
Speaker107,f,u,356.546224214571,850.972088770968,2503.02655642865
Speaker107,f,u,372.435863714397,856.63923182686,2593.26173705547
Speaker107,f,ũ,396.383554550367,864.998004282086,2233.03105206241
Speaker107,f,ũ,404.387083170375,1017.85554640881,2195.0332177859
Speaker107,f,ũ,419.229958059431,1024.79351594871,2328.37447512756
Speaker107,f,u,462.505320231341,954.582107459585,2746.41450374436
Speaker107,f,u,627.116511494675,1207.23002625312,2689.81042625801
Speaker107,f,u,631.939399457574,1056.13817944073,2697.28141384657
Speaker107,f,ũ,622.091045312491,1207.54291588485,2757.25446765536
Speaker107,f,ũ,627.217774010001,1116.22677333426,2653.05914436843
Speaker107,f,ũ,598.58090593804,999.059912645375,2682.15281634573
Speaker107,f,u,412.090140012303,821.893590596421,2683.20030938826
Speaker107,f,u,425.490676906987,886.865297272753,2790.29930854818
Speaker107,f,u,395.19668454229,750.900973104683,2360.73237933097
Speaker107,f,ũ,326.220393194569,1062.75024681021,2419.22608288153
Speaker107,f,ũ,354.611537296808,1100.76441584055,1948.16403048679
Speaker107,f,ũ,374.196363996795,1163.92863193542,2233.19617094785
Speaker107,f,o,608.276761697771,1111.72869719616,2494.24585422999
Speaker107,f,o,583.944224560958,1137.29381628813,2753.83518530478
Speaker107,f,o,591.69827262579,1046.27787845701,2772.22514409731
Speaker107,f,o,612.483519290516,847.635521656373,2732.5588626382
Speaker107,f,o,614.564363178289,877.838118319236,2825.58132567976
Speaker107,f,o,588.224513070823,855.308344213149,2849.47866133032
Speaker107,f,õ,486.900111374281,887.254277063547,2468.87300183309
Speaker107,f,o,496.075123970205,919.673888110608,2907.05860220151
Speaker107,f,o,495.514059308742,902.617756410858,2878.08171951563
Speaker107,f,o,515.122618307234,803.915097706449,2629.10443544612
Speaker107,f,õ,545.483311879561,851.298409727058,2288.06776076012
Speaker107,f,õ,565.175060388668,880.738858455166,2518.57158337916
Speaker107,f,õ,508.391266006721,841.58830783702,2248.92605605842
Speaker107,f,o,543.312715102793,856.760350016487,2914.90173368565
Speaker107,f,o,526.638115028007,807.978022099352,2852.2652949208
Speaker107,f,o,545.578873336359,842.988856452172,2954.80219570121
Speaker107,f,ɔ̃,784.857136583074,1131.36840059466,1811.22827943338
Speaker107,f,ɔ̃,794.850045969417,1024.15978943547,2177.16287719173
Speaker107,f,ɔ̃,838.131361498594,1139.49190445602,3359.99200269576
Speaker107,f,ɔ,641.247251739859,1040.12086735907,2971.74737168122
Speaker107,f,ɔ,610.671736664172,953.658114267458,2772.07842944363
Speaker107,f,o,617.792633688802,1051.03038794468,3037.92255514876
Speaker107,f,ɔ̃,793.413038149581,1231.47194213874,3335.4880274996
Speaker107,f,ɔ̃,759.123045136662,1221.18460462529,3098.39057839342
Speaker107,f,ɔ̃,799.11295180807,1281.04649716372,1782.58919970562
Speaker107,f,ɔ,701.432362175559,1059.01854288646,3082.12573138261
Speaker107,f,ɔ,659.460076916427,1011.42015361692,3099.28343882678
Speaker107,f,ɔ,650.863999615209,1004.80030621529,3197.66936095029
Speaker107,f,ɔ̃,624.871413171192,1005.24897416789,3423.82783079324
Speaker107,f,ɔ̃,728.054732394567,1092.46058703893,2810.02755206244
Speaker107,f,ɔ̃,695.67903419984,1148.15361575921,3071.58686191447
Speaker107,f,ɔ,659.919659197922,1066.98712180502,2960.70742194225
Speaker107,f,ɔ,684.370576247619,1038.1732564737,2826.61585001385
Speaker107,f,ɔ,670.585271201326,998.507813501659,2945.54093040366
Speaker107,f,ɔ̃,575.700912703093,991.113233331796,2601.77892833197
Speaker107,f,ɔ̃,534.33887573366,968.184431389816,2362.64058677193
Speaker107,f,ɔ̃,474.280767074291,898.269308875374,2205.63293948362
Speaker107,f,ɔ,721.99757153531,1068.10272018304,2662.59961416933
Speaker107,f,ɔ,736.163520140812,1115.19999572597,2578.4217639612
Speaker107,f,ɔ,742.360206632104,1107.46493738388,2549.75329240146
Speaker107,f,ɔ̃,718.905198701362,915.039184347262,2510.04650128133
Speaker107,f,ɔ̃,701.406271233829,970.962551948814,2512.25112959406
Speaker107,f,ɔ̃,732.654621845994,1067.35921048985,2556.43843811228
Speaker107,f,ɔ,586.650413020091,1037.82295660601,2714.91833874803
Speaker107,f,ɔ,625.912264392048,1113.50476901359,2552.47493912613
Speaker107,f,ɔ,663.034330345885,1099.79002540847,2629.5771129769
Speaker107,f,ɔ̃,366.784816245684,1028.6089865609,2527.55138942469
Speaker107,f,ɔ̃,347.673018689446,982.453331384342,2507.54756431048
Speaker107,f,ɔ̃,347.84199291929,959.286306715317,2368.77906087871
Speaker109,f,i,300.550229026552,2467.82773792606,2932.20538263663
Speaker109,f,i,324.143534871242,2811.55282351293,3111.05121892399
Speaker109,f,i,335.001305653759,2558.28205359135,2878.2194738991
Speaker109,f,ĩ,313.810430052051,1929.80308442906,2840.5488461526
Speaker109,f,ĩ,293.071692568685,1899.6831453046,2809.40039231007
Speaker109,f,ĩ,329.503649432298,1791.84852135852,2805.21316444073
Speaker109,f,i,347.873429883341,2732.98923523386,3139.64793466098
Speaker109,f,i,341.111947332808,2528.02015119456,3091.51034050016
Speaker109,f,i,381.355936886926,2423.68267695186,2657.66772612604
Speaker109,f,ĩ,337.977170126631,1441.17218735012,2955.95242580954
Speaker109,f,ĩ,368.379019672825,2313.42838814901,2862.67689720664
Speaker109,f,ĩ,505.253417916399,2442.8063232809,2722.46366246314
Speaker109,f,i,331.397016969072,1524.66123106849,3044.59368974471
Speaker109,f,i,333.597660608826,2073.3562841395,2839.63145749821
Speaker109,f,i,329.44034932341,1926.85091207749,2787.44684597737
Speaker109,f,ĩ,371.82789618806,1864.86617279258,2774.4307155506
Speaker109,f,ĩ,420.018371406734,1724.0942552388,2741.7108167061
Speaker109,f,ĩ,331.948503569261,1787.39881989502,2976.79216046679
Speaker109,f,i,327.917960477015,1916.81069123417,2793.97763306391
Speaker109,f,i,389.249860475318,2137.85811557289,2728.55826072737
Speaker109,f,i,424.145511792866,2590.88070672232,2954.53235841364
Speaker109,f,ĩ,385.38126026704,2391.51767262097,2921.79067289588
Speaker109,f,ĩ,411.331545018424,2716.29283190205,3164.84379213636
Speaker109,f,ĩ,404.084266995363,2749.63083815449,2818.37995207308
Speaker109,f,i,289.090374421497,1623.80386178086,2881.2492654984
Speaker109,f,i,295.983715208837,1562.81675697159,2917.42051167604
Speaker109,f,ĩ,344.121457095693,2031.31759427963,2806.24288023529
Speaker109,f,ĩ,476.213846861551,1505.51726087303,3061.33029848426
Speaker109,f,ĩ,443.241738011329,1273.44250458409,3225.87269871293
Speaker109,f,ĩ,411.156628427407,2286.73763059594,3096.25720424086
Speaker109,f,e,376.503468248333,2557.73702504502,2751.46688922118
Speaker109,f,e,389.595873888754,2500.5639991889,2770.43437835601
Speaker109,f,e,426.416964205065,2366.73961072329,2670.54045047933
Speaker109,f,ẽ,497.335704794732,1380.33172300397,2542.38942298541
Speaker109,f,ẽ,444.341697116407,1288.14010594468,2705.68131144658
Speaker109,f,e,411.360986261121,1895.65903743266,2250.52030352768
Speaker109,f,e,503.642048370779,1953.24274571304,2549.75075534346
Speaker109,f,e,423.470996294046,1872.99212656002,2283.35693402932
Speaker109,f,ẽ,576.970164395178,1923.68491638103,2989.74227598055
Speaker109,f,ẽ,710.638941751569,2051.64974210452,2420.08623530509
Speaker109,f,e,519.873590873549,1659.92823686251,2115.64885731529
Speaker109,f,e,505.819927241543,2468.45073000675,3043.73761200825
Speaker109,f,e,569.598589691454,2250.5567627548,3058.51645689868
Speaker109,f,e,581.976125710836,1680.66714602341,2030.45101145813
Speaker109,f,ẽ,586.314665062836,2119.9205895103,2815.69307434753
Speaker109,f,ẽ,772.789215686407,1991.29999310694,2757.23151395026
Speaker109,f,ẽ,654.064784478797,1842.36670761192,2516.12405906495
Speaker109,f,ɛ,612.967239996929,2138.56828893144,2215.6515479865
Speaker109,f,ɛ,607.034506127358,1901.47205423413,2122.98371560822
Speaker109,f,ɛ,542.958760644572,1841.51926893929,2243.26691846551
Speaker109,f,ɛ̃,375.857613068414,2527.0413453387,3170.07857904871
Speaker109,f,ɛ̃,572.284791086123,2312.34495090873,3117.31002997483
Speaker109,f,ɛ̃,532.060711573874,2663.85202728739,3207.96027578595
Speaker109,f,ɛ,691.385699063933,2073.35104938796,2146.58622806224
Speaker109,f,ɛ,695.135164042409,1999.10599114278,2431.99589185171
Speaker109,f,ɛ,726.505611866146,1430.02079813665,2118.97336050013
Speaker109,f,ɛ̃,751.577881998632,2061.22824141037,2951.91059644954
Speaker109,f,ɛ̃,792.247738932262,1809.9296193379,2224.1489388758
Speaker109,f,ɛ̃,832.466260908289,1955.98488350858,2233.77205610664
Speaker109,f,ɛ,607.001530935039,2011.10664254994,2756.90209896107
Speaker109,f,ɛ,648.633016211098,2072.46069029913,2323.24383092558
Speaker109,f,ɛ,609.252559663307,2058.59278234969,2632.57928316951
Speaker109,f,ɛ̃,673.76831947803,2020.19700025256,2791.48173176195
Speaker109,f,ɛ̃,761.517344896422,1895.75771925875,2186.82568738673
Speaker109,f,ɛ̃,751.099784353035,1937.62704146302,2164.33548267193
Speaker109,f,ɛ,445.938109979771,2050.07270518122,2767.28641166532
Speaker109,f,ɛ,611.327406520435,1458.68375362294,2066.36651831494
Speaker109,f,ɛ,513.445446471811,1993.85941323906,3096.19472843024
Speaker109,f,ɛ̃,567.349060880619,2083.16444119371,3094.29759196187
Speaker109,f,ɛ̃,520.838903478091,1996.79636813092,3311.2704749879
Speaker109,f,ɛ̃,414.337107144628,2199.91509406777,3145.42738443332
Speaker109,f,ɛ,579.249022771629,1580.27043231961,2260.68623398448
Speaker109,f,ɛ,475.262945890992,1581.05273008274,2303.64238986005
Speaker109,f,ɛ,600.137569575438,1736.5082721328,2156.03827577125
Speaker109,f,ɛ̃,703.936870472497,2131.47105137979,2318.21174959588
Speaker109,f,ɛ̃,875.29660564823,2054.17362525424,2563.30493625502
Speaker109,f,ɛ̃,812.050089976411,1935.56568620797,2704.3646688069
Speaker109,f,ɛ,821.986306682832,1820.33677126376,2489.6599985502
Speaker109,f,ɛ,869.220445650333,2000.72381671755,2240.38758499879
Speaker109,f,ɛ,829.140261215561,1970.71426804118,2121.61534205203
Speaker109,f,ɛ̃,808.923810639185,1905.30838859853,2073.94538545821
Speaker109,f,ɛ̃,715.387403732768,1264.43594228353,1998.41982350808
Speaker109,f,ɨ,497.838460456288,1104.33965016896,3464.98240513574
Speaker109,f,ɨ,472.296394862119,969.26565410314,3322.44700363493
Speaker109,f,ɨ,428.773632650961,1368.09935582547,3319.78030106411
Speaker109,f,ə̃,532.456196185353,958.676709132797,3420.92366625853
Speaker109,f,ə̃,526.319796491695,1050.9733382643,3427.16832254856
Speaker109,f,ə̃,775.824251124402,1198.0271278636,3308.35356701284
Speaker109,f,ɨ,532.497940673815,1091.84131845927,3362.78335004169
Speaker109,f,ɨ,623.32092666896,1227.97219913676,3330.45939330172
Speaker109,f,ɨ,660.971111100335,1084.25971656294,3270.69398973748
Speaker109,f,ə,652.612747570268,1033.72252079012,2860.01150021523
Speaker109,f,ə,665.653848681855,1100.26049880849,2954.72269321711
Speaker109,f,ə,604.109907852528,1048.07631110192,2872.66944610161
Speaker109,f,ə,510.245716714302,1055.41254762673,3152.17042635895
Speaker109,f,ə,693.919427126297,1165.0511464535,3146.65644479656
Speaker109,f,ə,855.10017119237,1227.76140980162,3047.10516769956
Speaker109,f,ə̃,419.792860718491,1308.84949805995,2648.40868821206
Speaker109,f,ə̃,431.107214529141,1351.8653357568,2495.0168914894
Speaker109,f,ə̃,429.157164054033,1500.70071272017,2457.73151815738
Speaker109,f,ə,620.833328991087,1180.68295497367,2834.57425619016
Speaker109,f,ə,614.020153553711,1142.197892048,3140.99272174157
Speaker109,f,ə,560.790953495021,1110.08141922367,3060.02078543802
Speaker109,f,ɨ̃,522.274971788936,1166.39062781115,3524.7058194967
Speaker109,f,ɨ̃,347.261816651924,906.615829703803,2820.25144554624
Speaker109,f,ɨ̃,575.689709012252,1101.94823726672,3411.5508503693
Speaker109,f,ə,593.152990170591,1161.26001774472,2929.28006439049
Speaker109,f,ə,650.438658155852,1242.10776575107,2834.36407250106
Speaker109,f,ə,695.96642176372,1274.7372070946,3197.7348618861
Speaker109,f,ə̃,582.954305234751,1103.3752019582,2839.18753117194
Speaker109,f,ə̃,588.485971014333,1307.40419820006,2942.76745013678
Speaker109,f,ə̃,606.541185717853,1231.69566935804,3348.25418001294
Speaker109,f,a,964.9386313675,1355.15390554789,2972.99731395659
Speaker109,f,a,943.741872031142,1325.15288147398,2746.49706095937
Speaker109,f,a,1002.18767590381,1363.18233612563,2876.59775422466
Speaker109,f,ã,955.408044325808,1401.47716022956,2566.31409072402
Speaker109,f,ã,920.530045450761,1323.7470062115,2405.61054795765
Speaker109,f,ã,982.64316897739,1423.66559917683,2390.01641070213
Speaker109,f,a,946.551918273552,1445.01251373395,3045.57959385644
Speaker109,f,a,959.453597548896,1378.14564908877,2887.54991232068
Speaker109,f,a,947.867440803963,1430.22968522231,2911.75682879886
Speaker109,f,ã,784.81223712082,1314.24239250839,2054.02241763602
Speaker109,f,ã,776.769200762457,1182.55881461229,2543.64624902229
Speaker109,f,ã,841.861693404906,1322.82661481296,1789.49524035891
Speaker109,f,a,958.351626155045,1512.23063305434,2842.68600483642
Speaker109,f,a,976.253262097337,1490.40877440423,2963.78624732582
Speaker109,f,ã,1053.34397389123,1319.84529359132,3100.78204465519
Speaker109,f,a,1079.65103365383,1322.56575886992,3113.6367835862
Speaker109,f,ã,785.650294422729,1111.54910350193,2118.90104570927
Speaker109,f,a,867.704870618417,1214.36627636572,3287.23676372193
Speaker109,f,a,929.84577950988,1211.91735593214,3284.49995665612
Speaker109,f,a,912.452306010693,1244.94350065974,3345.72419292345
Speaker109,f,ã,1116.10712707403,1442.76348288763,3208.56649326548
Speaker109,f,ã,1094.55320489582,1427.34852540164,3379.51813708488
Speaker109,f,ã,1053.65321851925,1311.14009068516,3403.19165992113
Speaker109,f,a,1109.87249025077,1461.058511127,2610.06191970326
Speaker109,f,a,1004.23912905436,1460.46747531941,2631.17421072008
Speaker109,f,a,1035.89003551212,1543.98516081728,2682.99115633217
Speaker109,f,ã,653.387102472677,1480.88208958009,3344.08711720228
Speaker109,f,ã,522.466665027106,963.768712545194,1444.89159902583
Speaker109,f,ã,577.051127537463,1426.16147054694,3052.66001372216
Speaker109,f,u,428.413994813681,1156.84597116808,2600.79530946988
Speaker109,f,u,388.507573103899,1305.73310332922,2664.38437204125
Speaker109,f,u,393.92527255702,1251.04267074632,2476.24654991093
Speaker109,f,ũ,311.895667464142,1284.04846951317,3077.33883495292
Speaker109,f,ũ,295.93583882734,1214.38390410883,3048.55188046191
Speaker109,f,ũ,314.338368039682,1267.08985031666,2563.19047973209
Speaker109,f,u,381.499802498196,985.209842109512,3137.14829890363
Speaker109,f,u,360.086922086736,1016.6124825287,2930.28956011913
Speaker109,f,u,352.260931133467,736.645750534023,3258.26555134298
Speaker109,f,ũ,441.053088535602,801.798830068054,3098.00288935498
Speaker109,f,ũ,333.353720896446,969.815981647883,3123.96392995838
Speaker109,f,ũ,364.992968581344,852.419876299427,3697.51903865886
Speaker109,f,u,420.629753409927,825.816493655168,2839.34950329635
Speaker109,f,u,409.550276452982,688.279718463817,3067.06662362765
Speaker109,f,u,458.917312722497,1023.12876600154,2840.19718390694
Speaker109,f,ũ,322.355986448939,1013.5208402772,2592.78369213054
Speaker109,f,ũ,430.05527421888,1163.13154140684,2340.94686058656
Speaker109,f,ũ,383.00951574885,884.342206818242,2335.87577972288
Speaker109,f,o,554.28566646813,1160.52416177895,3023.38761516816
Speaker109,f,o,657.5246857949,1184.03651603063,3071.85465200281
Speaker109,f,o,590.335236835886,1213.10680559937,3142.0768397556
Speaker109,f,õ,678.325921992629,1111.21117734179,3110.1972747712
Speaker109,f,õ,914.996058964298,1176.64909533745,3222.69185735547
Speaker109,f,õ,769.496834907202,1084.66869422334,3306.64655595082
Speaker109,f,o,443.64757043058,765.817220188958,2959.88102907799
Speaker109,f,o,457.952440927879,831.872793485424,3022.1306653634
Speaker109,f,o,483.456242565017,768.969337661729,2981.93519045435
Speaker109,f,õ,781.954324353067,1011.62747974955,3215.3478898708
Speaker109,f,õ,739.407596268578,1537.71659088261,3392.1291386316
Speaker109,f,õ,551.706960367246,935.054266407126,3104.43068979485
Speaker109,f,o,568.195730180122,904.498733266429,3242.24151635563
Speaker109,f,o,525.712170373774,813.040018301027,3078.02804065979
Speaker109,f,o,528.795313937339,826.220466833805,3071.69940778578
Speaker109,f,ɔ̃,705.555419521811,1095.59586980446,3345.74688331085
Speaker109,f,ɔ̃,803.565724514931,1103.84045752383,3316.40084511814
Speaker109,f,ɔ̃,758.877270260255,1136.77514961657,3186.46190991213
Speaker109,f,o,469.336863265108,1006.74217863883,2693.97552820921
Speaker109,f,o,462.400627302109,921.486921904546,3035.54079438785
Speaker109,f,o,519.050620107257,827.489421434576,3066.20802275591
Speaker109,f,ɔ̃,718.023702758375,1104.88190642932,2843.5972756922
Speaker109,f,ɔ̃,692.649336552796,1172.26548412312,2900.04496309468
Speaker109,f,ɔ̃,764.883416056117,1190.76471082418,3003.9744189102
Speaker109,f,ɔ,536.652688011046,886.841376508284,2958.48853283168
Speaker109,f,ɔ,773.985902729017,1071.4089644003,2866.38971538486
Speaker109,f,ɔ,762.711337781517,1101.87800852892,2890.34595516876
Speaker109,f,ɔ̃,706.948233869398,1216.13157122818,2714.97654608115
Speaker109,f,ɔ̃,846.827287980513,1089.7715795331,3304.54904799199
Speaker109,f,ɔ̃,604.082205647883,901.556184791386,2990.52486610267
Speaker109,f,ɔ,735.763275054795,1171.43003345963,3208.67843219568
Speaker109,f,ɔ,711.43760822745,1272.1789575892,2981.72371332344
Speaker109,f,ɔ,627.9476947046,1203.93395762352,3142.60805921208
Speaker109,f,ɔ̃,719.325156473458,1358.68822898734,3071.8700973811
Speaker109,f,ɔ̃,745.571104334221,1141.72396965389,3322.67555780503
Speaker109,f,ɔ,669.556955464619,959.029368015307,2555.90006946019
Speaker109,f,ɔ,853.627591655761,1171.35156707328,2924.75268578191
Speaker109,f,ɔ,655.285283126043,1019.25557307164,2555.17994300683
Speaker109,f,ɔ̃,298.225302077619,899.215093959475,1621.31446946966
Speaker109,f,ɔ̃,815.543435715291,1173.29038148095,3385.1552869566
Speaker109,f,ɔ̃,641.816115909243,1049.38933501515,2744.3668712894
Speaker109,f,ɔ,563.002960481801,907.193872223006,2743.07726527234
Speaker109,f,ɔ,550.950084142431,1015.29596329957,2757.2291481035
Speaker109,f,ɔ,546.104294934568,983.357156950062,2800.55177334926
Speaker109,f,ɔ̃,902.850155735212,940.841822595696,3334.74998908406
Speaker109,f,ɔ̃,791.037228123422,1050.1683017887,3204.22691446424
Speaker109,f,ɔ̃,504.438128341711,857.093167429971,3466.37969166558
